state,city,url,date_scraped,Unnamed: 4,State,Count,Unnamed: 7,Unnamed: 8,REAL COUNT,Unnamed: 10,Unnamed: 11,Sitemap Url,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,communityID,block_id,apt_id,apt_name,bed_count,bath_count,sqft,floor,floor_plan_id,web_url,unit_number,price,adjusted_price,scraped_date
California,San Jose,https://www.avaloncommunities.com/california/san-jose-apartments/avalon-morrison-park,9/30/25,Avalon Morrison Park,,,,,,,250,https://sightmap.com/app/api/v1/l8epm9nev6d/sightmaps/21060,,,,,35,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA102%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Mountain View,https://www.avaloncommunities.com/california/mountain-view-apartments/avalon-mountain-view,9/30/25,Avalon Mountain View,,,,,,,248,https://sightmap.com/app/api/v1/k9zw4dmgw87/sightmaps/21088,,,,,36,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA049%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Agoura Hills,https://www.avaloncommunities.com/california/agoura-hills-apartments/avalon-oak-creek,9/30/25,Avalon Oak Creek,,,,,,,338,https://sightmap.com/app/api/v1/m1ywyd6ywq0/sightmaps/20991,,,,,37,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA551%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,San Francisco,https://www.avaloncommunities.com/california/san-francisco-apartments/avalon-ocean-avenue,9/30/25,Avalon Ocean Avenue,,,,,,,173,https://sightmap.com/app/api/v1/e8ywkjk6plx/sightmaps/21036,,,,,38,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA090%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,San Jose,https://www.avaloncommunities.com/california/san-jose-apartments/avalon-on-the-alameda,9/30/25,Avalon on the Alameda,,,,,,,307,https://sightmap.com/app/api/v1/5rxwj03xp1e/sightmaps/21037,,,,,39,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA029%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Pasadena,https://www.avaloncommunities.com/california/pasadena-apartments/avalon-pasadena,9/30/25,Avalon Pasadena,,,,,,,120,https://sightmap.com/app/api/v1/rx1p8zqrpd6/sightmaps/21038,,,,,40,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA591%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Los Angeles,https://www.avaloncommunities.com/california/los-angeles-apartments/avalon-playa-vista,9/30/25,Avalon Playa Vista,,,,,,,309,https://sightmap.com/app/api/v1/m1ywyd5ywq0/sightmaps/21040,,,,,41,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA101%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Pleasanton,https://www.avaloncommunities.com/california/pleasanton-apartments/avalon-pleasanton,9/30/25,Avalon Pleasanton,,,,,,,82,https://sightmap.com/app/api/v1/y8px5zozv19/sightmaps/96281,,,,,42,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA127%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Emeryville,https://www.avaloncommunities.com/california/emeryville-apartments/avalon-public-market,9/30/25,Avalon Public Market,,,,,,,289,Nothing,,,,,43,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA119%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,San Bruno,https://www.avaloncommunities.com/california/san-bruno-apartments/avalon-san-bruno,9/30/25,Avalon San Bruno,,,,,,,672,Nothing,,,,,44,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA583%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,San Dimas,https://www.avaloncommunities.com/california/san-dimas-apartments/avalon-san-dimas,9/30/25,Avalon San Dimas,,,,,,,162,https://sightmap.com/app/api/v1/rx1p8z6dpd6/sightmaps/21343,,,,,45,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA103%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Santa Monica,https://www.avaloncommunities.com/california/santa-monica-apartments/avalon-santa-monica-on-main,9/30/25,Avalon Santa Monica on Main,,,,,,,133,Nothing,,,,,46,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA554%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Sunnyvale,https://www.avaloncommunities.com/california/sunnyvale-apartments/avalon-silicon-valley,9/30/25,Avalon Silicon Valley,,,,,,,714,https://sightmap.com/app/api/v1/rx1p8zz1pd6/sightmaps/21369,,,,,47,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA047%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Simi Valley,https://www.avaloncommunities.com/california/simi-valley-apartments/avalon-simi-valley,9/30/25,Avalon Simi Valley,,,,,,,500,https://sightmap.com/app/api/v1/960p7llev7n/sightmaps/21376,,,,,48,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA510%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Studio City,https://www.avaloncommunities.com/california/studio-city-apartments/avalon-studio-city,9/30/25,Avalon Studio City,,,,,,,276,https://sightmap.com/app/api/v1/05evellnpqo/sightmaps/21374,,,,,49,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA539%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,San Francisco,https://www.avaloncommunities.com/california/san-francisco-apartments/avalon-sunset-towers,9/30/25,Avalon Sunset Towers,,,,,,,243,Nothing,,,,,50,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA043%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Thousand Oaks,https://www.avaloncommunities.com/california/thousand-oaks-apartments/avalon-thousand-oaks-plaza,9/30/25,Avalon Thousand Oaks Plaza,,,,,,,148,https://sightmap.com/app/api/v1/m1ywyddgwq0/sightmaps/21371,,,,,51,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA581%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Mountain View,https://www.avaloncommunities.com/california/mountain-view-apartments/avalon-towers-on-the-peninsula,9/30/25,Avalon Towers on the Peninsula,,,,,,,211,https://sightmap.com/app/api/v1/gow3m308v2m/sightmaps/61116,,,,,52,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA064%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Union City,https://www.avaloncommunities.com/california/union-city-apartments/avalon-union-city,9/30/25,Avalon Union City,,,,,,,439,https://sightmap.com/app/api/v1/0n9w6ooew71/sightmaps/21378,,,,,53,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA082%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Vista,https://www.avaloncommunities.com/california/vista-apartments/avalon-vista,9/30/25,Avalon Vista,,,,,,,221,https://sightmap.com/app/api/v1/4jlw01dnv2y/sightmaps/20223,,,,,54,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA107%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Walnut Creek,https://www.avaloncommunities.com/california/walnut-creek-apartments/avalon-walnut-creek,9/30/25,Avalon Walnut Creek,,,,,,,422,https://sightmap.com/app/api/v1/dzlpo778wg4/sightmaps/21377,,,,,55,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA085%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Walnut Creek,https://www.avaloncommunities.com/california/walnut-creek-apartments/avalon-walnut-ridge,9/30/25,Avalon Walnut Ridge,,,,,,,466,https://sightmap.com/app/api/v1/l27vqqe9vox/sightmaps/21307,,,,,56,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA564%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Canoga Park,https://www.avaloncommunities.com/california/canoga-park-apartments/avalon-warner-place,9/30/25,Avalon Warner Place,,,,,,,210,https://sightmap.com/app/api/v1/m1ywydn1wq0/sightmaps/21321,,,,,57,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA078%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Dublin,https://www.avaloncommunities.com/california/dublin-apartments/avalon-west-dublin,9/30/25,Avalon West Dublin,,,,,,,499,https://sightmap.com/app/api/v1/rkwnq5rnwd2/sightmaps/37630,,,,,58,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA126%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,West Hollywood,https://www.avaloncommunities.com/california/west-hollywood-apartments/avalon-west-hollywood,9/30/25,Avalon West Hollywood,,,,,,,294,https://sightmap.com/app/api/v1/l8xvrrg0vjk/sightmaps/21308,,,,,59,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA111%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,San Jose,https://www.avaloncommunities.com/california/san-jose-apartments/avalon-willow-glen,9/30/25,Avalon Willow Glen,,,,,,,412,https://sightmap.com/app/api/v1/zdqw9550po9/sightmaps/21372,,,,,60,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA540%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Los Angeles,https://www.avaloncommunities.com/california/los-angeles-apartments/avalon-wilshire,9/30/25,Avalon Wilshire,,,,,,,125,https://sightmap.com/app/api/v1/dgow3y98v2m/sightmaps/21310,,,,,61,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA074%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Woodland Hills,https://www.avaloncommunities.com/california/woodland-hills-apartments/avalon-woodland-hills,9/30/25,Avalon Woodland Hills,,,,,,,663,https://sightmap.com/app/api/v1/910pdoo7v2z/sightmaps/21373,,,,,62,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA048%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Artesia,https://www.avaloncommunities.com/california/artesia-apartments/eaves-cerritos,9/30/25,eaves Cerritos,,,,,,,151,https://sightmap.com/app/api/v1/6m9pzg6qvk1/sightmaps/21355,,,,,63,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA099%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Mountain View,https://www.avaloncommunities.com/california/mountain-view-apartments/eaves-creekside,9/30/25,eaves Creekside,,,,,,,300,https://sightmap.com/app/api/v1/960p7lonv7n/sightmaps/21350,,,,,64,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA055%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Dublin,https://www.avaloncommunities.com/california/dublin-apartments/eaves-dublin,9/30/25,eaves Dublin,,,,,,,204,https://sightmap.com/app/api/v1/dzlpo7k4wg4/sightmaps/21351,,,,,65,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA002%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Foster City,https://www.avaloncommunities.com/california/foster-city-apartments/eaves-foster-city,9/30/25,eaves Foster City,,,,,,,290,https://sightmap.com/app/api/v1/y8px0jj5p19/sightmaps/21391,,,,,66,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA033%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Fremont,https://www.avaloncommunities.com/california/fremont-apartments/eaves-fremont,9/30/25,eaves Fremont,,,,,,,237,https://sightmap.com/app/api/v1/l8epm9x1v6d/sightmaps/21359,,,,,67,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA053%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Huntington Beach,https://www.avaloncommunities.com/california/huntington-beach-apartments/eaves-huntington-beach,9/30/25,eaves Huntington Beach,,,,,,,304,https://sightmap.com/app/api/v1/er5v5n93vny/sightmaps/14575,,,,,68,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA059%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,La Mesa,https://www.avaloncommunities.com/california/la-mesa-apartments/eaves-la-mesa,9/30/25,eaves La Mesa,,,,,,,168,https://sightmap.com/app/api/v1/dgow3djyv2m/sightmaps/20240,,,,,69,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA522%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Lake Forest,https://www.avaloncommunities.com/california/lake-forest-apartments/eaves-lake-forest,9/30/25,eaves Lake Forest,,,,,,,225,https://sightmap.com/app/api/v1/e8ywk34gvlx/sightmaps/19269,,,,,70,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA096%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Los Angeles,https://www.avaloncommunities.com/california/los-angeles-apartments/eaves-los-feliz,9/30/25,eaves Los Feliz,,,,,,,263,Nothing,,,,,71,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA566%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,San Diego,https://www.avaloncommunities.com/california/san-diego-apartments/eaves-mission-ridge,9/30/25,eaves Mission Ridge,,,,,,,200,https://sightmap.com/app/api/v1/dzlpog78wg4/sightmaps/20211,,,,,72,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA026%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Mountain View,https://www.avaloncommunities.com/california/mountain-view-apartments/eaves-mountain-view-at-middlefield,9/30/25,eaves Mountain View at Middlefield,,,,,,,404,https://sightmap.com/app/api/v1/4yjp28y9pxl/sightmaps/21313,,,,,73,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA575%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Pasadena,https://www.avaloncommunities.com/california/pasadena-apartments/eaves-old-town-pasadena,9/30/25,eaves Old Town Pasadena,,,,,,,96,Nothing,,,,,74,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA562%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Pacifica,https://www.avaloncommunities.com/california/pacifica-apartments/eaves-pacifica,9/30/25,eaves Pacifica,,,,,,,220,https://sightmap.com/app/api/v1/ryzvg5z6pln/sightmaps/21349,,,,,75,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA039%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Pomona,https://www.avaloncommunities.com/california/pomona-apartments/eaves-phillips-ranch,9/30/25,eaves Phillips Ranch,,,,,,,503,https://sightmap.com/app/api/v1/z40vl1nlple/sightmaps/21353,,,,,76,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA091%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
California,Pleasanton,https://www.avaloncommunities.com/california/pleasanton-apartments/eaves-pleasanton,9/30/25,eaves Pleasanton,,,,,,,456,https://sightmap.com/app/api/v1/l8xvrr60vjk/sightmaps/21332,,,,,77,https://www.avaloncommunities.com/pf/api/v3/content/fetch/community-units?query=%7B%22arcSite%22%3A%22avalon-communities%22%2C%22communityId%22%3A%22AVB-CA019%22%2C%22isMoveInDateFlexible%22%3Atrue%2C%22showFavorites%22%3Afalse%2C%22sortBy%22%3A%22LowestPrice%22%2C%22unitHasPromotion%22%3Afalse%7D&d=284&mxId=00000000&_website=avalon-communities,,,,,,,,,,,,,
